1.000000000000000056e-01 -1.949608261750800819e+00 2.106001142321289443e-03 9.752162346884729605e-01 2.253683703679065786e-04
1.489795918367347038e-01 -1.923527371030752775e+00 2.039944057206063369e-03 9.622015255222717833e-01 3.581277095311677285e-04
1.979591836734693744e-01 -1.898650506850998232e+00 2.133172247007230227e-03 9.495260707370609676e-01 4.719011762866161578e-04
2.469387755102040727e-01 -1.872181454969129799e+00 2.134754316364471070e-03 9.363672384093115753e-01 5.621798949662174536e-04
2.959183673469387710e-01 -1.845534109843515402e+00 2.202715894147167387e-03 9.237053508259872592e-01 6.479613964771131426e-04
3.448979591836734970e-01 -1.818889285054799521e+00 2.109611921217681083e-03 9.104285547840675896e-01 7.517302155968504183e-04
3.938775510204081121e-01 -1.790538347398332508e+00 2.338686098718784426e-03 8.968369612732358664e-01 8.275808158379843694e-04
4.428571428571428381e-01 -1.764895217662953764e+00 2.319216778715416614e-03 8.829182219465235848e-01 1.002560212498058642e-03
4.918367346938775642e-01 -1.734481679106455232e+00 2.305351939734077635e-03 8.696989968014868788e-01 1.082452285075094847e-03
5.408163265306121792e-01 -1.704577960267969594e+00 2.371391642455888873e-03 8.528423725308286185e-01 1.216744034442997138e-03
5.897959183673469052e-01 -1.675273131131382653e+00 2.519394349563744591e-03 8.386114131675709293e-01 1.354977248205276909e-03
6.387755102040816313e-01 -1.643034658235950740e+00 2.608293738332284877e-03 8.225083839258735541e-01 1.563800336229393458e-03
6.877551020408162463e-01 -1.611009157596456687e+00 2.814526482288443911e-03 8.050861422883818230e-01 1.803667188624991178e-03
7.367346938775509724e-01 -1.576899016219544647e+00 2.982826616774246747e-03 7.874268813662335109e-01 2.020752761719576962e-03
7.857142857142856984e-01 -1.538925512820153774e+00 3.241084261198391454e-03 7.668400865743405515e-01 2.286664282985860757e-03
8.346938775510203135e-01 -1.497361092980078245e+00 3.498730311941688868e-03 7.433533609299340927e-01 2.814794588717295203e-03
8.836734693877550395e-01 -1.454565655584094896e+00 3.815219971982258904e-03 7.202840253849066565e-01 3.414638515412235249e-03
9.326530612244897656e-01 -1.403713365107587041e+00 4.244361178180834117e-03 6.871919374641969336e-01 4.850053469994920589e-03
9.816326530612243806e-01 -1.352288381970547793e+00 4.760427488672472514e-03 6.482282410038888720e-01 6.756420547768804234e-03
1.030612244897959107e+00 -1.289327134010670228e+00 5.472179063663202940e-03 5.941932720800013890e-01 1.097907797260768391e-02
1.079591836734693944e+00 -1.221602415978934708e+00 5.843567568582419894e-03 5.250250190296327224e-01 1.540434837447322153e-02
1.128571428571428559e+00 -1.147376895743494218e+00 5.933241106902297467e-03 4.454683384963078474e-01 1.849055693813488749e-02
1.177551020408163396e+00 -1.080106798099769838e+00 5.227335241473700898e-03 3.790249868651140996e-01 1.719421652509110776e-02
1.226530612244898011e+00 -1.016568156884614549e+00 4.734931533865676008e-03 3.174520015292195962e-01 1.492833780966145753e-02
1.275510204081632626e+00 -9.629036306093796682e-01 4.127347421351026946e-03 2.707431414520338753e-01 1.170789678691390792e-02
1.324489795918367463e+00 -9.155170725540358045e-01 3.496173115412361514e-03 2.412444852568794429e-01 9.819403704363509344e-03
1.373469387755102078e+00 -8.716031488153461737e-01 3.339518334653159004e-03 2.166590342895472476e-01 7.867302081216095977e-03
1.422448979591836693e+00 -8.314550180115082290e-01 2.983587786952371975e-03 1.956879125055432378e-01 6.603202942128579868e-03
1.471428571428571530e+00 -7.942738221856224801e-01 2.712719087694187570e-03 1.799741964459804777e-01 5.537266953557862768e-03
1.520408163265306145e+00 -7.643443646193157637e-01 2.474564712163081822e-03 1.692147822293040837e-01 4.810451429812762948e-03
