1.000000000000000056e-01 -1.949495022080157236e+00 8.038501415752461951e-03 9.807562587934466336e-01 2.280812739896553865e-04
1.489795918367347038e-01 -1.925277540961499501e+00 7.826697707503563195e-03 9.710173516877557143e-01 3.643631388696326251e-04
1.979591836734693744e-01 -1.898394063947485222e+00 9.138437082305590417e-03 9.606343727096003926e-01 5.421512841178872510e-04
2.469387755102040727e-01 -1.875781707658569664e+00 8.112665820979301709e-03 9.516109895741082791e-01 5.768654367619712895e-04
2.959183673469387710e-01 -1.849720600285246208e+00 8.610543529699941911e-03 9.423414155166536244e-01 7.106522741062562326e-04
3.448979591836734970e-01 -1.820940990289286576e+00 9.019286387604623367e-03 9.311259399593665442e-01 8.675528906606282077e-04
3.938775510204081121e-01 -1.794022653897737518e+00 8.812313971455768696e-03 9.190959676306909021e-01 1.070297370227519867e-03
4.428571428571428381e-01 -1.765480068564275751e+00 9.560330164004652437e-03 9.084028217132130711e-01 1.181382589817882387e-03
4.918367346938775642e-01 -1.740966603633899323e+00 9.031998147257955245e-03 8.984680510650270291e-01 1.354328377405639638e-03
5.408163265306121792e-01 -1.709287290395432590e+00 9.184777851970865256e-03 8.843836711529496908e-01 1.432753060917192232e-03
5.897959183673469052e-01 -1.677778158953037835e+00 9.846466930571619661e-03 8.717909006355417656e-01 1.823470427971779972e-03
6.387755102040816313e-01 -1.646739078675408807e+00 1.000686157129881959e-02 8.598379055488442058e-01 2.182324416978908242e-03
6.877551020408162463e-01 -1.614406934581010145e+00 1.003706893342547896e-02 8.473356931195614727e-01 2.160493752915190139e-03
7.367346938775509724e-01 -1.582714860177479865e+00 1.001587690537328497e-02 8.342063911300545698e-01 2.261102632471177938e-03
7.857142857142856984e-01 -1.545176692384841566e+00 1.177015858567908441e-02 8.174611513966975052e-01 2.918727444907136172e-03
8.346938775510203135e-01 -1.508067925796339859e+00 1.135813543149999730e-02 8.001056224708129605e-01 3.129835061839585618e-03
8.836734693877550395e-01 -1.471209816427830885e+00 1.379566257608262278e-02 7.855792522405090628e-01 3.978985218434188259e-03
9.326530612244897656e-01 -1.418168152903658497e+00 1.514571008427317844e-02 7.572550792911614259e-01 6.181220892492784828e-03
9.816326530612243806e-01 -1.372294803833429278e+00 1.681081550327213903e-02 7.309305569759863008e-01 8.198004017218651907e-03
1.030612244897959107e+00 -1.332923056924958383e+00 1.754178603599113734e-02 7.126635635421439963e-01 8.336638557776807762e-03
1.079591836734693944e+00 -1.263734707595036033e+00 1.998403686786537001e-02 6.721196815647646483e-01 1.219048920308551075e-02
1.128571428571428559e+00 -1.194985990487567706e+00 2.063620406954743899e-02 6.280433079925075157e-01 1.635373865684959516e-02
1.177551020408163396e+00 -1.137958152663104627e+00 2.040190407683212248e-02 5.914189985961111340e-01 1.813474878987720446e-02
1.226530612244898011e+00 -1.056468060663066533e+00 1.983198057884523816e-02 5.293393731285536141e-01 2.116072851744588493e-02
1.275510204081632626e+00 -1.006867270735905651e+00 2.005225103268702333e-02 5.015054187602866476e-01 2.102067349045253983e-02
1.324489795918367463e+00 -9.549033739549024347e-01 1.783662590181439578e-02 4.561223572957917027e-01 2.024655040945656792e-02
1.373469387755102078e+00 -9.009363756332763318e-01 1.610990808514480704e-02 4.220411818134537363e-01 1.999856003604065513e-02
1.422448979591836693e+00 -8.511530912991922548e-01 1.433863855753064916e-02 3.913945679157418422e-01 1.841409844686337990e-02
1.471428571428571530e+00 -8.189507480452385968e-01 1.265526336576599381e-02 3.625274079245028314e-01 1.677189029603117637e-02
1.520408163265306145e+00 -7.824342353422869545e-01 1.165986392632255113e-02 3.516721154751276113e-01 1.526584200767490407e-02
1.569387755102040760e+00 -7.399875055576571325e-01 9.940789820968085402e-03 3.191523008498063918e-01 1.354452522776140172e-02
1.618367346938775597e+00 -7.197283580782357637e-01 9.600491263491784874e-03 3.032836309099655736e-01 1.248313633432322940e-02
1.667346938775510212e+00 -6.787553247638690168e-01 8.449719798568417622e-03 2.840487548040175891e-01 1.094202286514149580e-02
