-4.641003282291519816e-01 -1.621014855263392063e+00 3.245135846264092794e-01 1.093143577113019793e+00 8.714197120765502236e-01 2.646486515596903288e+00 7.077773624207995828e-01 2.921400800020664601e+00 -1.790727448440900593e+00 -2.893604733167906229e+00 -7.422971010323347052e-01 9.879537720602887818e-01 1.946402095108549890e+00 2.121220512483925180e+00 -2.382351639468376359e+00 3.040207302820313373e+00 2.877771919090248876e+00 -3.122503261417786558e+00 -1.881522464508497139e+00 2.201771020649919475e+00 -2.832185413989233957e+00 2.497687862975326301e+00 1.528310135296035766e+00 2.504532035078705032e+00 -2.902346417084880947e+00 -2.309592717380729354e+00 3.226941817076222629e-01 -1.952212099015354196e+00 -1.502778903167561131e+00 3.071541576262355022e+00 2.972550545151313450e+00 1.897399399316099355e+00
-2.685990216540261599e+00 8.709112170216727622e-02 1.424571463973045571e+00 8.201256816496826918e-01 -1.006326872360044256e+00 7.906885166687566135e-01 1.546939651039982433e+00 -2.669889220902936344e+00 -1.810424574700638667e+00 -1.551619509884766268e+00 -1.883300695568205230e+00 -1.304031324867770403e+00 1.981640213259632466e+00 -5.093602169424471526e-01 2.598487561856077654e-01 1.703416625824436093e+00 2.218114410152471072e-01 -2.291336185240742118e+00 -1.221450485169703670e+00 -1.239421526352232350e+00 -1.388185639824662809e+00 9.898686490294786866e-01 -2.718568405283813050e+00 -2.580222921177621753e+00 3.545836367783007370e-01 5.569173176949558934e-01 -2.323505650775388731e-01 -8.258871184290912382e-01 1.123900131415798365e+00 1.659748703237159617e+00 1.642269582915779402e+00 -2.882556307708577403e+00
-2.235834235133394632e+00 -1.677774384189524737e+00 2.848822674491619189e+00 -1.110825360502857739e+00 -5.632373645500791115e-01 7.637605719568318907e-01 -1.208634527044718104e-01 5.160724941708999536e-02 1.482856021701969285e+00 -9.983932092702096917e-01 -4.757314801490867273e-01 5.428972139927490392e-01 2.402243769027027742e+00 2.052856387356996049e-01 1.971193841344983877e+00 1.220960860408879745e+00 7.881710753416132365e-01 3.050906723042789093e+00 -2.759394502419506789e+00 -1.415424434506063145e+00 2.979956489198825054e+00 6.444360099310605383e-01 7.447572639396765615e-01 4.580973335178753492e-02 8.698158234482717965e-01 -2.347679710083778459e-01 1.017296322186020507e+00 1.373886479052112586e+00 2.422322501199540845e+00 -3.038136819027738689e+00 -2.628798246778341507e+00 2.663122685289739611e+00
-1.685512563517531204e+00 -1.381655031503428721e-01 2.508082542259263900e-02 -4.228694653649625046e-01 -1.290370548358808822e+00 -1.635804745527674520e+00 -1.076746229219413875e+00 -9.043287586160583258e-01 -3.201207535155148887e-01 -8.357417525966200911e-01 1.693634108545360561e+00 1.818885979048693757e+00 8.043035886432016168e-01 -1.535868886953075663e+00 -9.368114630851400726e-01 -2.530847740672471424e+00 -2.703990302597305551e+00 2.671184626555104025e+00 -3.003064242993138677e+00 -2.054486866200549766e+00 -3.081447466604615659e+00 7.625299882253208095e-01 -1.024994944396320218e+00 2.609396260813605206e+00 1.814012660207798833e+00 4.462968621844385919e-01 3.066214342005778651e-02 1.069255726191145728e+00 2.792118826933585929e+00 -2.671756557033855284e+00 -2.853076311542528387e+00 -2.688022029776218069e+00
-8.773879434583624626e-01 -2.431053061181792929e-01 -1.277636194290127092e+00 -1.977677897140151186e+00 -2.960383491649268617e+00 -2.637433472452352934e+00 -2.692968730849993442e+00 2.332352704464490945e+00 -1.840125512493121063e+00 3.646934980498884871e-01 -2.192760926850599201e+00 2.234096640099229703e+00 2.397375748503168147e+00 -1.793060881528291794e+00 -2.692318934961499544e+00 2.979923555118673573e+00 1.216470788704888450e+00 -3.051106200057247531e+00 2.155821825778758249e+00 -2.117841704158289762e+00 2.588207932457876392e+00 1.068804523579416493e-01 -2.043659814870525615e+00 -2.641329419194707206e+00 -2.958159859437414330e+00 2.778869583874215898e+00 -2.501928286163922710e+00 2.935143468269838518e+00 -2.623275236691130718e+00 3.139305924878853737e+00 -2.942573618308473637e+00 -2.310855592450897777e+00
-1.186574111907055196e+00 2.149789740452519471e+00 6.249359754051850846e-01 -1.958721199623187914e+00 -3.102158341785198115e+00 2.652559202032000130e+00 -2.866156072667294996e+00 -2.909775774949352023e+00 -2.553816116409853176e+00 1.260564922600692306e+00 -1.984314006032948274e+00 9.385080985706069079e-01 1.999865205605612317e+00 1.047561266056884710e+00 1.535583599333067095e+00 1.687298458058278161e+00 -6.478540220749308132e-01 -6.010472450948257661e-01 -6.497158786193656388e-01 -1.464340117432928245e+00 7.517853239982753566e-01 2.681260537559677082e-01 -2.255287890840705689e+00 -1.632070503076490153e+00 -3.011470869303868980e+00 -2.485357125687370328e+00 -2.957498097931225534e+00 1.782301214889560281e+00 1.536642748485475884e+00 1.805893811892037792e+00 2.899254152663205186e+00 -3.058230360432117489e+00
-6.926369340370447381e-01 1.718076172166035920e-01 8.342802601638182880e-01 -2.086971273928933446e+00 -2.779799207421314922e+00 3.114087007418014252e+00 -4.600814936001830779e-01 -2.078115156242741790e+00 -3.136702595911817326e+00 1.087665270875786350e+00 2.448900848136082331e+00 7.520175711437351307e-01 2.034576656014150942e+00 1.644081239707175790e+00 1.525329962037794251e+00 7.997495471562758584e-02 2.153202624354675798e+00 1.772328518108854389e+00 7.524707285334616413e-01 -1.126246266637946497e-01 4.628693038522234127e-01 -2.176838130994923071e-01 -2.347904042051648599e+00 1.383443797398801856e+00 2.860807970332099881e+00 2.425647952016887210e+00 3.031134867738387140e+00 2.876139236539441146e+00 2.504161964772614546e+00 1.462803800607845650e+00 -2.157612258089179225e+00 -2.874398284358333555e+00
-1.800578996908499763e+00 -2.644665803661918169e+00 1.745383559428150377e+00 -4.229145485593682197e-01 1.796621854701821785e+00 1.838420778853675497e+00 -1.796828479964952097e+00 -2.771000802225624060e+00 -9.083576212156508900e-01 5.996259814181811310e-01 -9.806567537466431839e-01 -3.759171604041326442e-01 -5.218351475823540531e-01 5.672951616885116843e-01 4.731826792282515792e-01 7.718250759664680993e-01 2.478430880327152863e+00 -1.622237813890340163e+00 6.897516042892095633e-01 2.365482363849387148e+00 1.328050857303416876e+00 1.680681973700929976e+00 1.663506375636627066e+00 3.462267206603660830e-01 -2.793683682592610906e-01 -1.143050630808445378e+00 4.366071216912419811e-02 5.238590106090469378e-01 2.006022642583685567e+00 -8.684648181335055117e-01 2.371464112732721841e-01 -1.664617117541997482e+00
-1.618172787521378053e+00 -2.453879862748085117e+00 -1.346117655735095120e-01 1.828314299770106288e+00 3.130508927660569096e+00 3.061603034458174832e+00 -2.252016820422674037e+00 1.709999341446934995e+00 -4.398990593299804963e-02 5.928317497485828813e-01 -4.929528445669395520e-01 -3.019026701490500120e+00 -1.991625143521080110e+00 -2.683383807744549543e+00 -9.248023224936799958e-01 1.105497028215575162e+00 2.056804879707568201e+00 2.717033335629153168e+00 -1.118510663489104662e+00 -3.003827997589903376e+00 2.746455689632223862e+00 9.837417997672976977e-01 1.710378786957209574e+00 2.065658461279938685e+00 1.199538154591788475e+00 6.161758374216123046e-01 -2.585880219794443491e+00 -2.108491976671060364e+00 -1.864516008291129401e+00 -2.377616153885309114e+00 -1.313472075187138488e+00 -1.285522312291382363e+00
-4.784078172448070765e-01 -1.423816780007221228e+00 -6.163432006862618051e-01 -1.396237535632266713e+00 -1.019091187453541769e+00 -1.859213357338737049e+00 3.091571446291436764e+00 -1.900232741301189243e+00 6.053812969964909030e-01 6.192232414798556350e-01 1.931638694256132549e-01 2.316690384246204104e+00 5.263342097415645293e-01 2.409136811868939798e+00 -1.087432568757081386e+00 2.441831758869610791e+00 1.580590796769756334e+00 2.164325019259292215e+00 1.673414070615741878e+00 1.935042852977640893e+00 2.213038594640035939e+00 1.234339139045780298e+00 9.842877581543560961e-01 -2.127540640514794745e+00 1.318984265685729351e+00 9.315914768919221212e-01 -1.450229893434184181e+00 -1.724576758076587391e+00 -1.558605854500187515e+00 -2.011404941606310393e-01 2.667759840549406292e+00 -1.739285351236424804e+00
