1.000000000000000056e-01 -1.949223964397305497e+00 1.322725279084835121e-04 9.637672779529142808e-01 2.028667569120568004e-04
2.263157894736842202e-01 -1.882981785250509299e+00 1.417540324039773811e-04 9.171543017692922461e-01 4.696035509214589211e-04
3.526315789473684070e-01 -1.814091333789394023e+00 1.425900949621470616e-04 8.695897660660685258e-01 6.832470987186630177e-04
4.789473684210526772e-01 -1.741405429301112306e+00 1.510226929377644651e-04 8.193743777033488662e-01 9.245022067352555483e-04
6.052631578947368363e-01 -1.663539185239598428e+00 1.585803077883125400e-04 7.654124890671154535e-01 1.134379475405463073e-03
7.315789473684209954e-01 -1.577572488342034118e+00 1.809448465142812193e-04 7.082908519071942077e-01 1.399284937930653921e-03
8.578947368421052655e-01 -1.475621568243886461e+00 2.267538843962257705e-04 6.314217718824229886e-01 1.895109018064418090e-03
9.842105263157895356e-01 -1.336147568742677594e+00 3.496100978278778872e-04 4.386718108225778345e-01 1.100315085148755728e-02
1.110526315789473806e+00 -1.156179443213243285e+00 3.212339976258655767e-04 1.415566253242578898e-01 4.478142990985532410e-03
1.236842105263157965e+00 -1.002548631465679962e+00 2.646899531734682952e-04 7.710157716550872231e-02 1.327184788426946909e-03
1.363157894736842124e+00 -8.807932721330958836e-01 2.111549654140127481e-04 5.495463150928251578e-02 5.845762962024846944e-04
1.489473684210526505e+00 -7.853030148180761838e-01 1.683720480661680366e-04 4.402771000013843555e-02 3.527491904414217132e-04
1.615789473684210664e+00 -7.084526568816637004e-01 1.346442999051379759e-04 3.776772339514464921e-02 2.391333777490884814e-04
1.742105263157894823e+00 -6.456062606789799707e-01 1.107880861269922674e-04 3.332523267900504294e-02 1.746060311985256168e-04
1.868421052631579204e+00 -5.933486839159095583e-01 9.180904791950395113e-05 3.030749970956513398e-02 1.352654730426435762e-04
1.994736842105263364e+00 -5.489266531988410414e-01 7.963877514582449308e-05 2.823638261025526383e-02 1.076110128519338287e-04
2.121052631578947523e+00 -5.107966995560557777e-01 6.727595299082015073e-05 2.634114408011334341e-02 8.898405860159089265e-05
2.247368421052631682e+00 -4.778187793397464800e-01 5.967411986214561805e-05 2.515690971160379832e-02 7.763460604386855472e-05
2.373684210526315841e+00 -4.499117498721226238e-01 5.263671732552539719e-05 2.426382839433265104e-02 6.597014858217251933e-05
2.500000000000000000e+00 -4.242623664953664719e-01 4.632105736062541750e-05 2.331750261523762163e-02 6.024288366887386369e-05
