1.000000000000000056e-01 -1.949203079829043395e+00 5.357984299791950259e-04 9.690648711214852051e-01 2.186254922420527436e-04
1.489795918367347038e-01 -1.924152034015388146e+00 5.323437777575829553e-04 9.540179114982378916e-01 3.135433971081520829e-04
1.979591836734693744e-01 -1.898063066581860747e+00 5.273158228172770837e-04 9.384230229012113789e-01 4.039491252206508696e-04
2.469387755102040727e-01 -1.872379038289765596e+00 4.833970605884855025e-04 9.235561428639778025e-01 4.881860506353239955e-04
2.959183673469387710e-01 -1.845589611337451474e+00 6.253867413269755199e-04 9.070398978924498756e-01 6.289798093082132153e-04
3.448979591836734970e-01 -1.818320799839858948e+00 5.733051572672894424e-04 8.911880163200889271e-01 6.853291941612065733e-04
3.938775510204081121e-01 -1.791152077591698255e+00 5.449115740880879685e-04 8.745195992074062952e-01 7.844269845615829380e-04
4.428571428571428381e-01 -1.762196139396303707e+00 5.781352192789555823e-04 8.570163354764245289e-01 9.038038136550829863e-04
4.918367346938775642e-01 -1.733675579027463387e+00 6.156040874499908895e-04 8.410018185095928800e-01 1.002783808835151129e-03
5.408163265306121792e-01 -1.703856710123672125e+00 5.957672325924987314e-04 8.232230880455803090e-01 1.116022960536729516e-03
5.897959183673469052e-01 -1.673458066514758036e+00 6.429640320942700505e-04 8.042300879425914317e-01 1.199295438397139082e-03
6.387755102040816313e-01 -1.641915049253716896e+00 6.843947057318521422e-04 7.848191580735673911e-01 1.398208790751874530e-03
6.877551020408162463e-01 -1.608981535759007375e+00 7.070603948319072098e-04 7.664884089394813360e-01 1.458529887915663379e-03
7.367346938775509724e-01 -1.574428392085667427e+00 7.330939726359480017e-04 7.455182234628465743e-01 1.659856715886898074e-03
7.857142857142856984e-01 -1.536409823094562199e+00 7.564438420584681817e-04 7.212794245315918840e-01 1.654671417427558584e-03
8.346938775510203135e-01 -1.496630547657892274e+00 8.511052264062139846e-04 6.948789674905260227e-01 2.050023327745147204e-03
8.836734693877550395e-01 -1.454271614699690796e+00 9.426867017161243145e-04 6.637193844408993959e-01 2.729370246915396175e-03
9.326530612244897656e-01 -1.401742809435269077e+00 1.169672564194159780e-03 6.218161544748105340e-01 3.960792319205716852e-03
9.816326530612243806e-01 -1.344144435759455858e+00 1.388899922301557906e-03 5.517863502083854010e-01 9.110730615033799107e-03
1.030612244897959107e+00 -1.276426838505646089e+00 1.559704664265253778e-03 4.583121429129428104e-01 1.421510296383756214e-02
1.079591836734693944e+00 -1.199242239157795931e+00 1.486552862059390811e-03 3.285062172942248004e-01 1.551619836904627459e-02
1.128571428571428559e+00 -1.129298274162341187e+00 1.356332041081008194e-03 2.485962261752398816e-01 1.115125110916021824e-02
1.177551020408163396e+00 -1.070972909483093760e+00 1.246168832552938454e-03 1.943159658055461647e-01 7.307247250409497179e-03
1.226530612244898011e+00 -1.015347008080488500e+00 1.122065584426672202e-03 1.626434596344610573e-01 5.381671282625091930e-03
1.275510204081632626e+00 -9.609082718891881481e-01 9.725553899186834429e-04 1.360386630248751616e-01 3.767184915000290624e-03
1.324489795918367463e+00 -9.126514558021578960e-01 8.941149864518743934e-04 1.175538045548571581e-01 2.822797242320572182e-03
1.373469387755102078e+00 -8.728704920591744409e-01 8.194201723821668750e-04 1.058838280006962340e-01 2.187124188490192564e-03
1.422448979591836693e+00 -8.347092521049335190e-01 7.240927422159971778e-04 9.994736234313809919e-02 1.834858344456550281e-03
1.471428571428571530e+00 -7.960463371291928159e-01 6.846527333411192790e-04 8.950185757850533108e-02 1.445312604499719624e-03
1.520408163265306145e+00 -7.636047537896386572e-01 6.182861464220419266e-04 8.236708028373455892e-02 1.211420898781290657e-03
1.569387755102040760e+00 -7.344810702562171167e-01 5.920620360221458484e-04 7.907092231407768235e-02 1.064710694591929508e-03
1.618367346938775597e+00 -7.056388223426754980e-01 5.150149430642716932e-04 7.522158994290754908e-02 9.185455664290477582e-04
1.667346938775510212e+00 -6.817421176638148728e-01 5.061299703913024880e-04 7.099000062355866059e-02 7.922162605446088834e-04
1.716326530612244827e+00 -6.563092395080916130e-01 4.538998446076216472e-04 6.832757274444789530e-02 7.681492041481855328e-04
1.765306122448979664e+00 -6.350413228414401035e-01 4.376006759861356230e-04 6.465360960855938421e-02 6.631360318643689331e-04
1.814285714285714279e+00 -6.141244244359278515e-01 3.947882185689106124e-04 6.466152157571779246e-02 5.954994195577430248e-04
1.863265306122448894e+00 -5.953683235178700572e-01 3.792202789132498005e-04 6.053254030084759957e-02 5.449808850650210857e-04
1.912244897959183731e+00 -5.773027342905595605e-01 3.445070374216952728e-04 6.012645541288378498e-02 5.250387708502570220e-04
1.961224489795918347e+00 -5.588573971963408660e-01 3.396183550859796355e-04 5.776656703095352230e-02 4.565112429844098759e-04
2.010204081632652962e+00 -5.462482733837992210e-01 3.098090514182754818e-04 5.679954293365729878e-02 4.231629655223958521e-04
2.059183673469387799e+00 -5.281509054493044308e-01 2.988274641150003279e-04 5.406278108151802569e-02 3.749913570721346385e-04
2.108163265306122636e+00 -5.139630361453225715e-01 2.745747724869640211e-04 5.359516292262636594e-02 3.630759864784457807e-04
2.157142857142857029e+00 -5.015136804315467600e-01 2.660373850424199867e-04 5.221787230520821832e-02 3.415297671068924686e-04
2.206122448979591866e+00 -4.897133229611353999e-01 2.458943043331148349e-04 5.120019529540342090e-02 3.231765098110533961e-04
2.255102040816326703e+00 -4.760433885184514047e-01 2.297074355697988448e-04 5.106169394895000019e-02 3.177220997189975364e-04
2.304081632653061096e+00 -4.656892981479015536e-01 2.203724672217669824e-04 4.981847117219704441e-02 2.870038995507197504e-04
2.353061224489795933e+00 -4.550961180013303187e-01 2.064788209708530236e-04 4.807794165199068270e-02 2.596151442647030893e-04
2.402040816326530770e+00 -4.441045987854387866e-01 2.053847421447883295e-04 4.754844206475176971e-02 2.584040997407097248e-04
2.451020408163265163e+00 -4.345070343608870012e-01 1.872552188913045998e-04 4.648568650005979741e-02 2.440794433318509312e-04
2.500000000000000000e+00 -4.231694967412596431e-01 1.798900960952920568e-04 4.547935118924823633e-02 2.301468824975566412e-04
