1.177551020408163396e+00 -1.078681301801293069e+00 5.478835270121530654e-03 3.755963273825558835e-01 1.745192970866548884e-02
1.226530612244898011e+00 -1.018886986200135958e+00 4.630335385558589575e-03 3.156154279008239194e-01 1.519411465730119946e-02
1.275510204081632626e+00 -9.662129951600689770e-01 4.197252099756317197e-03 2.757395996350309741e-01 1.221690712087147163e-02
1.324489795918367463e+00 -9.190897303385023864e-01 3.766558643962419992e-03 2.431568781338519780e-01 1.001717237498456550e-02
1.373469387755102078e+00 -8.704220156829717281e-01 3.297601239384949628e-03 2.167257573663876058e-01 8.227995451293639712e-03
1.422448979591836693e+00 -8.309323208038970066e-01 2.946305000951418823e-03 1.958485876336550080e-01 6.453020630993331654e-03
1.471428571428571530e+00 -7.976874077513104178e-01 2.719914924472220056e-03 1.798339725149280810e-01 5.563376021533558008e-03
1.520408163265306145e+00 -7.677450854792392532e-01 2.620506732192557763e-03 1.681447096297930266e-01 4.775856153281292371e-03
1.569387755102040760e+00 -7.359568623963292922e-01 2.198835560198544783e-03 1.608797250834113901e-01 4.081693774731896644e-03
1.618367346938775597e+00 -7.064104423754619111e-01 2.145178196649523677e-03 1.529190936912450394e-01 3.699832037722247755e-03
1.667346938775510212e+00 -6.800480366456478354e-01 2.039339231271493965e-03 1.414112012775461114e-01 3.085937910382190608e-03
1.716326530612244827e+00 -6.574332500637976029e-01 1.803010070706258195e-03 1.370660653942981644e-01 2.932461962611160409e-03
1.765306122448979664e+00 -6.370792177338142626e-01 1.755081775352457935e-03 1.300448973061243130e-01 2.580978791360112254e-03
1.814285714285714279e+00 -6.157285145737814158e-01 1.599242527225872403e-03 1.246548893822110593e-01 2.281609450249841298e-03
1.863265306122448894e+00 -5.943043914479799739e-01 1.463574570595546328e-03 1.209398500653963704e-01 2.114648922931440696e-03
1.912244897959183731e+00 -5.726454668463956121e-01 1.376354809458220493e-03 1.164679027923919419e-01 1.837626344171937450e-03
1.961224489795918347e+00 -5.627664427522103274e-01 1.320280788607248144e-03 1.161385440928838775e-01 1.823509478541016993e-03
2.010204081632652962e+00 -5.445969071653860016e-01 1.270605350043836970e-03 1.108425185841369343e-01 1.634095744664844450e-03
2.059183673469387799e+00 -5.297033088587226324e-01 1.141357173134456386e-03 1.101546213978776279e-01 1.544698278538157547e-03
2.108163265306122636e+00 -5.120077600367277659e-01 1.109462662034913947e-03 1.070042599065619410e-01 1.448641191123399737e-03
2.157142857142857029e+00 -4.983896819383863419e-01 1.050809202097324757e-03 1.064924532352699571e-01 1.432047255180539770e-03
2.206122448979591866e+00 -4.885994025348703862e-01 1.001663557113526394e-03 1.034096206383755545e-01 1.307197876399459908e-03
2.255102040816326703e+00 -4.715687285297778808e-01 9.426640054435393495e-04 1.009243908127362144e-01 1.156388954967059153e-03
2.304081632653061096e+00 -4.652289369432144883e-01 8.983695466295931430e-04 9.797142080511979378e-02 1.075356660653711176e-03
2.353061224489795933e+00 -4.551677430384739598e-01 8.540922169485544793e-04 9.751055583837636709e-02 1.098071472892658135e-03
2.402040816326530770e+00 -4.429663741468000127e-01 8.062949699607773217e-04 9.577067772627358144e-02 1.018616447468997368e-03
2.451020408163265163e+00 -4.341986601833909831e-01 7.876979189571333339e-04 9.479967675143485817e-02 9.744522367731243279e-04
2.500000000000000000e+00 -4.235414788154961419e-01 7.421496903325763665e-04 9.328452598328144940e-02 9.327882001951955321e-04
