-2.147374756189522227e+00 -2.038689868246231107e+00 -1.649961735679074115e+00 -2.371027475056234124e+00 -2.155793912328349826e+00 -2.103424096077687100e+00 -1.354815068893136853e+00 -1.000915940012494287e+00 -2.120123943367579589e+00 -1.660650344504784881e+00 -1.464193824374006248e+00 -1.552100041527052499e+00 -1.897543336429808214e+00 -2.322590885696327323e+00 -2.310985420728498774e+00 -1.599626307658268631e+00
-1.415168635311243817e+00 -1.607057023823174058e+00 -1.119322628143643028e+00 -1.992138295940649062e+00 -2.013610027418711201e+00 -2.008196758536684889e+00 -6.693912120370454355e-01 -1.065043817458757092e+00 -1.412068817891961148e+00 -1.299451396225393740e+00 -1.688932063465345523e+00 -2.356372453335559225e+00 -2.075144759523486204e+00 -2.062556068384845620e+00 -1.675108220025349093e+00 -1.804209708441553817e+00
-1.090622331852968863e+00 -1.872466707719451673e+00 -1.649254324824379836e+00 -2.083191673167009483e+00 -2.247376345436471912e+00 -1.972856623178279145e+00 -9.877014865140737454e-01 -5.294169069708767328e-01 -1.495407059339565858e+00 -1.764931620397653500e+00 -1.579910251423507050e+00 -1.999543666959243238e+00 -1.573217652785404264e+00 -1.854687872782456504e+00 -1.500841705409888371e+00 -8.222799133206181166e-01
-1.070937565314511897e+00 -1.690735974859002733e+00 -1.775673384616812456e+00 -1.869800935498673766e+00 -1.365658013022573503e+00 -2.051073984305442188e+00 -1.241024400625174051e+00 -1.629141166691051801e+00 -7.703210624370707693e-01 -1.772291871770480309e+00 -1.604678885511312325e+00 -1.429341682449532858e+00 -8.034293210663764340e-01 -1.982142930764910549e+00 -1.668890499875339106e+00 -6.645269299110951877e-01
-9.753095669651680177e-01 -1.490181070123461904e+00 -1.406037335427457347e+00 -1.253499856041610627e+00 -1.401807005817317320e+00 -1.673129779417813268e+00 -1.734804614103639286e+00 -1.662869468145874885e+00 -1.580930162791799987e+00 -1.570758442738399152e+00 -1.348719642143542119e+00 -1.217428789088326857e+00 -1.101203888048215340e+00 -1.328048075879658008e+00 -8.514298136326713395e-01 -8.570404883461187895e-01
-1.862870234924140611e+00 -1.642210134538126809e+00 -1.269174867178616051e+00 -8.507274073097925715e-01 -1.535016664999014235e+00 -1.482230519491782195e+00 -2.030453968204100068e+00 -1.546993934964876249e+00 -1.571959611602325335e+00 -1.730964365048957676e+00 -1.609167671978428693e+00 -1.132496920103970295e+00 -9.447131625099548513e-01 -6.389334258328501770e-01 -6.634494430050829061e-01 -1.009605225667870032e+00
-2.372142128982931197e+00 -2.258325119346347609e+00 -1.514372280589781239e+00 -2.521097207811721086e-01 -4.905548877279140019e-01 -8.028596736781071774e-01 -1.357389938904407511e+00 -1.753685306164969759e+00 -2.313504431742016809e+00 -2.096763081707742504e+00 -2.243878065978427205e+00 -1.289432740516416542e+00 -1.339321413361717283e+00 -7.159668108645614870e-01 -9.799943658282992409e-01 -1.145149862883763303e+00
-1.582392709970215972e+00 -1.158971708704122250e+00 -1.414979278036092136e+00 -1.040182785841904822e+00 -5.646000221569668076e-01 -9.242456006638973820e-01 -1.350117279196980435e+00 -1.451778448636534380e+00 -2.283197961859220193e+00 -1.939389739116373468e+00 -1.781920351788891965e+00 -9.526356458223982360e-01 -1.403119756632577930e+00 -1.531664121274071810e+00 -1.324122088810744335e+00 -1.371458725298922099e+00
-1.595410203321893317e+00 -2.078481159921647059e+00 -1.836140630140909114e+00 -1.311833886466242438e+00 -1.752705251480837223e+00 -7.892451997064929836e-01 -1.691851847148847510e+00 -1.473365612340960196e+00 -1.743915383774613082e+00 -1.001404245411053218e+00 -8.075775318184357232e-01 -1.829653224080136198e+00 -1.458093929175102721e+00 -1.731851165380709157e+00 -1.337291384112011761e+00 -1.511120166803248566e+00
-1.994965553046052609e+00 -1.489303862300095371e+00 -1.438509376964427044e+00 -1.556149389602816457e+00 -1.190337597389467206e+00 -1.457405764901304135e+00 -8.139706770579501205e-01 -1.247404281105458645e+00 -1.066190626969202526e+00 -9.340369648577900863e-01 -1.477434977760694768e+00 -1.902775465196065108e+00 -1.550429860930782278e+00 -2.551907476843341627e+00 -2.470737477428194939e+00 -1.664964146285850655e+00
-2.186521636503343746e+00 -1.594172324475587876e+00 -1.329352711364566009e+00 -9.092468264170644465e-01 -6.729082344721678544e-01 -1.467853931742218565e+00 -1.319547094604807125e+00 -2.136616240489880969e+00 -1.966256889175093781e+00 -1.443928827422568340e+00 -1.457154154375329691e+00 -1.953268759385090814e+00 -1.970842222990883075e+00 -2.308766487966511960e+00 -2.736066970880016047e+00 -1.591940090684223152e+00
-1.784101123487861207e+00 -1.312328799328638329e+00 -1.782324841309428365e+00 -9.935957148310059495e-01 -1.154310287705993421e+00 -1.072991224401302457e+00 -1.855763252788439788e+00 -2.238503007268740408e+00 -2.334024816345347197e+00 -2.232947016145328423e+00 -1.340343274546754282e+00 -1.429361097526860691e+00 -2.039384229191650189e+00 -2.627864358374157661e+00 -2.403325324957457099e+00 -2.090531379495169872e+00
-1.483477947492004345e+00 -1.021512271898086910e+00 -1.247729823671628102e+00 -1.396372968936353764e+00 -1.299897992107248879e+00 -7.258075988977142901e-01 -1.543808873557514838e+00 -1.923942240483649257e+00 -2.505359241128062298e+00 -2.014622969064858271e+00 -1.528706082144869693e+00 -1.775778975767526191e+00 -1.471942363068605708e+00 -2.475670842237902569e+00 -2.698560326560793143e+00 -2.269558700667366313e+00
-9.608957455890075883e-01 -1.499693610075339301e+00 -1.179096423006510852e+00 -9.521732330610865880e-01 -1.950019268557655838e+00 -1.545300477389624616e+00 -1.018930007188335818e+00 -1.142099348265033454e+00 -1.457866349998340860e+00 -2.128661092744600136e+00 -1.676981762066598547e+00 -1.276126751655637159e+00 -1.543391053766772991e+00 -2.291638861980658248e+00 -2.477355289053231768e+00 -2.393466462414101770e+00
-1.792336306353572439e+00 -1.118482361114172097e+00 -2.112412875967393688e+00 -1.614375302004681378e+00 -2.046645780884905008e+00 -1.026272566091680272e+00 -1.418439268617654792e+00 -2.443497849564249425e+00 -1.861856197580542549e+00 -2.413912306489936821e+00 -1.832784108835035397e+00 -2.169134333207989318e+00 -1.899626089919512983e+00 -1.939738570284297969e+00 -2.676410779544129870e+00 -2.060793972923776529e+00
-2.075387007365128156e+00 -1.810240088433425321e+00 -1.730276125453496183e+00 -1.700103313861850651e+00 -1.921023218232526197e+00 -1.290660112642725954e+00 -1.208460558332823620e+00 -1.673660053578953644e+00 -1.977190925988938419e+00 -1.563449383571193119e+00 -1.218628460084974607e+00 -1.513069060786613962e+00 -1.968488910881953657e+00 -1.202972365963662638e+00 -1.838171794416976201e+00 -1.794690940032213522e+00
